company_name,Location,location_type,Sales,URL,phone_number
S.S.S. Company (International),Georgia(Usa),Headquarters,9186376,www.ssspharmaceuticals.com,(404) 521-0857
"Veego Pharma, Llc",New Jersey(Usa),Headquarters,9170621,www.lupin.com,(908) 603-6009
"Biovest International, Inc.",Minnesota(Usa),Headquarters,9035280,www.cellculturecompany.com,(763) 786-0302
"Smart For Life, Inc.",Florida(Usa),Headquarters,9022593,www.bonnesantegroup.com,(786) 749-1221
"Proliant Biologicals, Llc",Iowa(Usa),Headquarters,8990908,www.proliantbiologicals.com,(515) 289-5170
"American Supplement Technologies, Inc.",Arizona(Usa),Headquarters,8974782,,(480) 921-8277
"Spectrum Lifesciences, Llc",California(Usa),Headquarters,8958034,www.repligen.com,(310) 885-4600
Acerta Pharma Llc,California(Usa),Headquarters,8930056,www.acerta-pharma.com,(650) 591-2800
Custom Nutraceuticals Llc,New York(Usa),Headquarters,8925383,,(631) 755-1388
Immuno Concepts Inc,Texas(Usa),Headquarters,8869299,www.immunoconcepts.com,(972) 919-1780
Astra Zeneca,District Of Columbia(Usa),Headquarters,8817887,www.astrazeneca.com,(202) 350-5500
"Pandion Therapeutics, Inc.",Massachusetts(Usa),Headquarters,8779000,www.merck.com,(617) 393-5925
"Biozone Laboratories, Inc.",California(Usa),Headquarters,8756994,www.biozonelabs.com,(925) 473-1000
"Jackson Immunoresearch Laboratories, Inc.",Pennsylvania(Usa),Headquarters,8715648,www.jacksonimmuno.com,(610) 869-4024
Supplement Manufacturing Partner Inc.,New York(Usa),Headquarters,8700780,,(833) 810-9897
Promethera Biosciences Llc,North Carolina(Usa),Headquarters,8668698,www.cellaion.com,(919) 354-1933
Northern Illinois Blood Bank Inc.,Illinois(Usa),Headquarters,8643762,www.rrvbc.org,(815) 965-8751
Bioelectron Technology Corporation,California(Usa),Headquarters,8615666,www.bioelectron.com,(650) 641-9200
Accentia Biopharmaceuticals Inc,Florida(Usa),Headquarters,8572659,www.accentia.net,(813) 864-2554
Tolmar Pharmaceuticals Inc.,Colorado(Usa),Headquarters,8470610,www.tolmar.com,(970) 212-4500
"Pharmalab Enterprises, Inc.",Florida(Usa),Headquarters,8438192,www.pharmalabenterprises.com,(305) 821-4002
"Vita-Pure, Inc.",New Jersey(Usa),Headquarters,8427498,www.vita-pure.com,(908) 245-1212
"Novabay Pharmaceuticals, Inc.",California(Usa),Headquarters,8421000,www.novabay.com,(510) 899-8800
"Macrocap Labs, Inc.",Florida(Usa),Headquarters,8400387,www.macrocaplabs.com,(321) 234-6282
"Sterling Pharmaceutical Services, Llc",Illinois(Usa),Headquarters,8400000,www.sterlingpharma.com,(618) 286-6060
"Omniactive Health Technlogies, Inc.",New Jersey(Usa),Headquarters,8338951,www.omniactives.com,(866) 588-3629
"J R Scientific, Inc.",California(Usa),Headquarters,8310509,www.jrscientific.com,(530) 666-9868
Smithkline Beecham Consumer Products Inc.,Pennsylvania(Usa),Headquarters,8272128,,(215) 569-3700
"Evofem Biosciences, Inc.",California(Usa),Headquarters,8244000,www.evofem.com,(858) 550-1900
"Recordati Rare Diseases, Inc.",New Jersey(Usa),Headquarters,8243625,www.recordatirarediseases.com,(908) 236-0888
Plx Pharma Inc.,New Jersey(Usa),Headquarters,8208000,www.plxpharma.com,(973) 409-6541
"Herborium Group, Inc.",New Jersey(Usa),Headquarters,8125166,www.herborium.com,(201) 849-4431
"Camargo Pharmaceutical Services, Llc",Ohio(Usa),Headquarters,8118480,www.premierconsulting.com,(513) 561-3329
"Northeast Laboratory Services, Inc.",Maine(Usa),Headquarters,8117684,www.nelabservices.com,(207) 873-7711
"Yumanity Therapeutics, Inc.",Massachusetts(Usa),Headquarters,8044000,www.proteostasis.com,(617) 409-5300
"Itf Pharma, Inc.",Pennsylvania(Usa),Headquarters,8000000,www.itfpharma.com,(484) 328-4964
Middle States Management Corp,Missouri(Usa),Headquarters,7876244,,(314) 289-9200
"Petros Pharmaceuticals, Inc.",New York(Usa),Headquarters,7811264,www.petrospharma.com,(973) 242-0005
"Vet Pharm, Inc.",Iowa(Usa),Headquarters,7800948,www.vetpharminc.com,(712) 722-3836
"Mcguff Pharmaceuticals, Inc.",California(Usa),Headquarters,7785926,www.mcguffpharmaceuticals.com,(714) 918-7277
"Alk-Abello' Source Materials, Inc.",Idaho(Usa),Headquarters,7734137,www.alk.net,(208) 457-9900
Oncocyte Corporation,California(Usa),Headquarters,7727000,www.oncocyte.com,(949) 409-7600
Sunrise Pharmaceutical Inc,New Jersey(Usa),Headquarters,7680426,www.sunrisepharma.com,(732) 382-6085
Thunder Energies Corporation,Florida(Usa),Headquarters,7674306,www.natureconsulting.com,(786) 855-6190
Jacobus Pharmaceutical Co Inc,New Jersey(Usa),Headquarters,7665636,www.jacobuspharmaceutical.com,(609) 921-7447
"Galapagos, Inc.",Ohio(Usa),Headquarters,7637312,,(937) 890-3068
Wuxi Advanced Therapies Inc.,Pennsylvania(Usa),Headquarters,7607738,www.advancedtherapies.com,(215) 218-7100
"Sellas Life Sciences Group, Inc.",New York(Usa),Headquarters,7600000,www.sellaslifesciences.com,(646) 200-5278
"Ppd International Holdings, Llc",North Carolina(Usa),Headquarters,7496191,www.ppd.com,(910) 251-0081
"Renew Interests, Llc",Texas(Usa),Headquarters,7474160,www.ygyi.com,(512) 498-0600
"Aravive, Inc.",Texas(Usa),Headquarters,7442000,www.aravive.com,(936) 355-1910
"Expression Systems, Llc",California(Usa),Headquarters,7393234,www.expressionsystems.com,(877) 877-7421
"Molecular Insight Pharmaceuticals, Inc.",New York(Usa),Headquarters,7345215,www.lantheus.com,(914) 789-2800
"Clene Nanomedicine, Inc.",Utah(Usa),Headquarters,7342911,www.clene.com,(801) 676-9695
"Catalyst Biosciences, Inc.",California(Usa),Headquarters,7338000,www.catalystbiosciences.com,(650) 871-0761
"Unipack, Inc.",Pennsylvania(Usa),Headquarters,7308422,www.unipackinc.com,(724) 733-7381
Phyto Tech Corp.,California(Usa),Headquarters,7276722,www.bluecal-ingredients.com,(949) 635-1990
"Guardion Health Sciences, Inc.",California(Usa),Headquarters,7233118,www.guardionhealth.com,(858) 605-9055
"Inhibrx, Inc.",California(Usa),Headquarters,7231000,inhibrxv1stag.wpengine.com,(858) 795-4220
"Biomerica, Inc.",California(Usa),Headquarters,7199027,www.biomerica.com,(949) 645-2111
International Stem Cell Corporation,California(Usa),Headquarters,7176000,www.internationalstemcell.com,(760) 940-6383
"Targeted Medical Pharma, Inc.",California(Usa),Headquarters,7063241,www.tmedpharma.com,(310) 474-9809
"Qualgen, Llc",Oklahoma(Usa),Headquarters,7059665,www.qualgen.us,(405) 551-8216
Ipca Pharmaceuticals Inc.,New Jersey(Usa),Headquarters,7050000,www.ipcalabs.com,(908) 412-6561
"Basic Home Infusion, Inc.",New Jersey(Usa),Headquarters,7013135,www.basichomeinfusion.com,(201) 475-0500
Instymeds Corporation,Minnesota(Usa),Headquarters,7000000,www.instymeds.com,(952) 653-2525
"Resilience Us, Inc.",Massachusetts(Usa),Headquarters,6989517,www.resilience.com,(984) 202-0854
"Med-Metrix, Llc",New Jersey(Usa),Headquarters,6988389,www.med-metrix.com,(201) 782-0200
"Tongli Pharmaceuticals (Usa), Inc.",New York(Usa),Headquarters,6980655,www.tonglipharma.com,(212) 842-8837
"Doctors Scientific Organica, L.L.C.",Florida(Usa),Headquarters,6865016,www.smartforlife.com,(888) 455-9031
Shire Inc,Massachusetts(Usa),Headquarters,6835456,www.takeda.com,(781) 274-1248
Aspira Women'S Health Inc.,Texas(Usa),Headquarters,6812000,www.aspirawh.com,(512) 519-0400
"Allergan Holdings, Inc.",California(Usa),Headquarters,6766850,www.allergan.com,(714) 246-4500
"Aclaris Therapeutics, Inc.",Pennsylvania(Usa),Headquarters,6761000,www.aclaristx.com,(484) 324-7933
Quagen Pharmaceuticals Llc,New Jersey(Usa),Headquarters,6755210,www.quagenpharma.com,(973) 228-9600
"Locus Pharmaceuticals, Inc.",Pennsylvania(Usa),Headquarters,6730769,www.canamericaplus.com,(215) 358-2000
Verseon Corporation,California(Usa),Headquarters,6715044,www.verseon.com,(510) 225-9000
"Perez Distributing Fresno, Inc.",California(Usa),Headquarters,6690785,www.perezdistfresno.com,(800) 638-3512
"Tg Therapeutics, Inc.",New York(Usa),Headquarters,6689000,www.tgtherapeutics.com,(212) 554-4484
"Roche Sequencing Solutions, Inc.",California(Usa),Headquarters,6656781,www.roche.com,(925) 854-6246
"Tapi Puerto Rico, Inc.",Puerto Rico(Usa),Headquarters,6612820,www.tevapharm.com,(787) 864-4545
Cure Pharmaceutical Holding Corp.,California(Usa),Headquarters,6555000,www.curepharmaceutical.com,(805) 824-0410
"Lodaat, Llc",Illinois(Usa),Headquarters,6538622,www.lodaatpharma.com,(630) 248-2380
"Critical Process Filtration, Inc.",New Hampshire(Usa),Headquarters,6432826,www.criticalprocess.com,(603) 595-0140
Continental Services Group Inc,Florida(Usa),Headquarters,6425099,www.continentalbloodbank.com,(305) 633-7700
"Shanghai Freemen Americas, Llc",New Jersey(Usa),Headquarters,6354774,www.shanghaifreemen.com,(732) 981-1288
"Neocell Holding Company, Llc",California(Usa),Headquarters,6331259,www.neocell.com,(800) 752-7873
"Sage Therapeutics, Inc.",Massachusetts(Usa),Headquarters,6308000,www.sagerx.com,(617) 299-8380
"Sterrx, Llc",New York(Usa),Headquarters,6283505,www.sterrx.com,(518) 324-7879
"Assembly Biosciences, Inc.",California(Usa),Headquarters,6254000,www.assemblybio.com,(833) 509-4583
"Bellicum Pharmaceuticals, Inc.",Texas(Usa),Headquarters,6200000,www.bellicum.com,(832) 384-1100
Praxsyn Corporation,Nevada(Usa),Headquarters,6138666,www.praxsyn.com,(949) 777-6112
The Medicines Company,New Jersey(Usa),Headquarters,6138000,www.novartis.com,(973) 290-6000
"Nutrition Center, Incorporated",Wyoming(Usa),Headquarters,6115346,www.nutriwest.com,(307) 358-5066
"Athenex Pharma Solutions, Llc",New York(Usa),Headquarters,6073890,www.athenexpharma.com,(877) 463-7823
"Med-Fast Pharmacy, L.P.",Pennsylvania(Usa),Headquarters,6038355,www.medfast.com,(866) 979-7378
"Venaxis Sub, Inc.",Colorado(Usa),Headquarters,6020428,www.bioptix.com,(303) 794-2000
"Phil Inter Pharma Usa, Inc",California(Usa),Headquarters,6000000,www.philinterpharmausa.com,(909) 982-3670
Midland Bioproducts Corporation,Iowa(Usa),Headquarters,5997685,,(515) 432-9107
"Arranta Bio Holdings, Llc",Massachusetts(Usa),Headquarters,5934445,www.arrantabio.com,(785) 760-3128
"Molorokalin, Inc",Ohio(Usa),Headquarters,5915938,www.carepointpartners.com,(330) 629-1332
"Amplyx Pharmaceuticals, Inc.",California(Usa),Headquarters,5894915,www.pfizer.com,(858) 345-1755
Ventria Bioscience Inc.,Colorado(Usa),Headquarters,5814546,www.ventria.com,(800) 916-8311
"Tonix Pharmaceuticals, Inc.",New York(Usa),Headquarters,5742785,www.tonixpharma.com,(212) 980-9155
"Eagle Labs, Incorporated",Florida(Usa),Headquarters,5701492,www.eaglelabsinc.com,(727) 548-1816
Quorex Pharm Inc,California(Usa),Headquarters,5645754,,(760) 602-1910
"Ron Teeguarden Enterprises, Inc.",California(Usa),Headquarters,5644653,www.dragonherbs.com,(323) 556-8188
Cerovene Inc.,New York(Usa),Headquarters,5631712,www.cerovene.com,(845) 267-2055
"Foster Delivery Science, Inc.",Connecticut(Usa),Headquarters,5618613,www.fosterdeliveryscience.com,(860) 928-4102
"Nivagen Pharmaceuticals, Inc.",California(Usa),Headquarters,5553807,www.nivagen.com,(916) 364-1662
"Geritrex Holdings, Inc.",New York(Usa),Headquarters,5549845,,(914) 668-4003
"Castle Creek Biosciences, Llc",Pennsylvania(Usa),Headquarters,5533705,www.castlecreekbio.com,(862) 286-0400
"Athersys, Inc.",Ohio(Usa),Headquarters,5514000,www.athersys.com,(216) 431-9900
Sk Pharmteco Inc.,California(Usa),Headquarters,5468389,www.skpharmteco.com,(888) 330-2232
"Proven Pharmaceuticals, Llc",Pennsylvania(Usa),Headquarters,5467424,www.provenpharma.com,(855) 678-7768
"Biomed Kansas, Inc.",Kansas(Usa),Headquarters,5407730,www.soleohealth.com,(913) 661-0100
"Avalo Therapeutics, Inc.",Maryland(Usa),Headquarters,5398000,www.avalotx.com,(410) 522-8707
Arcadia Consumer Healthcare Inc.,New Jersey(Usa),Headquarters,5375305,www.arcadiach.com,(732) 907-9707
Positiveid Corporation,Florida(Usa),Headquarters,5359000,www.psidcorp.com,(561) 805-8000
"Qol Medical, Llc",Florida(Usa),Headquarters,5316088,www.qolmed.com,(772) 584-3640
Validus Pharmaceuticals Llc,New Jersey(Usa),Headquarters,5308820,www.validuspharma.com,(973) 265-2777
"Clearant, Inc.",Florida(Usa),Headquarters,5270772,,(407) 876-3134
Vectech Pharmaceutical Consultants,Michigan(Usa),Headquarters,5257115,,(248) 478-5820
"Athenex Pharmaceutical Division, Llc",Illinois(Usa),Headquarters,5245538,www.athenex.com,(877) 463-7823
Dermatological Association Of Texas Ltd Llp,Texas(Usa),Headquarters,5215851,www.houstonskin.com,(281) 333-3376
Defender Sd Manufacturing Llc,California(Usa),Headquarters,5176824,,(314) 697-1330
Apothecus Pharmaceutical Corp.,New York(Usa),Headquarters,5174465,www.vcfcontraceptive.com,(516) 624-8200
"Pulmatrix, Inc.",Massachusetts(Usa),Headquarters,5169000,www.pulmatrix.com,(781) 357-2333
"Edge Pharma, Llc",Vermont(Usa),Headquarters,5156257,www.edgepharma.com,(802) 992-1178
"Bio- Resources, Inc",Texas(Usa),Headquarters,5130110,,(972) 783-7083
"Fifth Nutrisupply, Inc",California(Usa),Headquarters,5120776,www.5thnutrisupply.com,(626) 321-0244
"Saptalis Pharmaceuticals, Llc",New York(Usa),Headquarters,5114809,www.saptalis.com,(631) 231-2751
Dermatran Health Solutions Llc,Georgia(Usa),Headquarters,5111844,www.dermatran.com,(855) 675-5200
Diagnosys Llc,Massachusetts(Usa),Headquarters,5108475,www.diagnosysllc.com,(978) 458-1600
"Prosolus, Inc.",Florida(Usa),Headquarters,5105357,www.prosoluspharma.com,(305) 514-0270
Biologix Systems Corporation,Missouri(Usa),Headquarters,5093519,www.biologix.com,(314) 395-9955
"Symbiomix Therapeutics, Llc",New Jersey(Usa),Headquarters,5090972,,(609) 722-7250
"Nutrascience Labs, Inc.",New York(Usa),Headquarters,5086299,www.nutrasciencelabs.com,(631) 247-0660
"Mobren Transport, Inc.",Iowa(Usa),Headquarters,5047783,,(712) 255-4376
"Au Global, Inc.",California(Usa),Headquarters,5000000,,(626) 731-1091
"Core Acquisition, Llc",New Jersey(Usa),Headquarters,5000000,,(732) 983-6025
"Lxr Biotech, Llc",Michigan(Usa),Headquarters,5000000,www.lxrbiotech.com,(248) 860-4246
Comprehensive Cardiovascular Specialist,California(Usa),Headquarters,4925341,www.ccsheartcare.com,(626) 281-8663
"Fortovia Therapeutics, Inc.",North Carolina(Usa),Headquarters,4865151,www.fortovia.com,(919) 872-5578
Prince Sterilization Services Llc,New Jersey(Usa),Headquarters,4862786,www.princesterilization.com,(973) 582-1900
"Rafael Pharmaceuticals, Inc.",New Jersey(Usa),Headquarters,4786652,www.rafaelpharma.com,(609) 409-7050
Absci Corporation,Washington(Usa),Headquarters,4782000,www.absci.com,(360) 949-1041
Best Veterinary Solutions Inc,Minnesota(Usa),Headquarters,4746200,,(320) 235-8611
"Castle Creek Biosciences, Inc.",New Jersey(Usa),Headquarters,4741347,,(862) 286-0400
Procyon Corporation,Florida(Usa),Headquarters,4719672,www.procyoncorp.com,(727) 447-2998
Pharmgate Biologics,Minnesota(Usa),Headquarters,4698167,www.pharmgate.com,(651) 644-5391
"Med-X, Inc.",California(Usa),Headquarters,4695824,www.medx-rx.com,(818) 349-2870
"Evestra, Inc.",Texas(Usa),Headquarters,4694808,www.evestra.com,(210) 673-3300
"Celldex Therapeutics, Inc.",New Jersey(Usa),Headquarters,4651000,www.celldex.com,(908) 200-7500
"Bluebonnet Nutraceutical, Ltd.",Texas(Usa),Headquarters,4648086,,(281) 340-0322
"Sana Biotechnology, Inc.",Massachusetts(Usa),Headquarters,4632719,www.sana.com,(202) 790-0313
Wingo Inc,Georgia(Usa),Headquarters,4600913,www.wingo.com,(706) 865-1404
"Wright Holdings, Inc.",Louisiana(Usa),Headquarters,4566105,www.thewrightgroup.net,(337) 783-3096
"Medinatura New Mexico, Inc.",New Mexico(Usa),Headquarters,4551178,,(505) 293-3843
"Heritage Biologics, Inc.",Missouri(Usa),Headquarters,4544266,www.heritagebiologics.com,(816) 875-5101
"Central Biomedia, Inc.",Kansas(Usa),Headquarters,4542327,www.centralbiomedia.com,(913) 541-0090
"Banyan Biomarkers, Inc.",Utah(Usa),Headquarters,4490818,www.banyanbio.com,(760) 710-0460
Lifeome Biolabs Inc.,California(Usa),Headquarters,4489266,www.lifeome.com,(619) 302-0129
"Armata Pharmaceuticals, Inc.",California(Usa),Headquarters,4474000,www.armatapharma.com,(310) 665-2928
Bioq Pharma Incorporated,California(Usa),Headquarters,4460764,www.bioqpharma.com,(415) 336-6496
"Wright Pharma, Inc.",Louisiana(Usa),Headquarters,4420554,www.thewrightgroup.net,(337) 783-3096
"Altimmune, Inc.",Maryland(Usa),Headquarters,4410356,www.altimmune.com,(240) 654-1450
"C.H. Laboratories, Inc.",California(Usa),Headquarters,4397761,www.chlabs.com,(310) 516-8273
"Oyc Americas, Inc.",California(Usa),Headquarters,4359280,www.oycus.com,(760) 659-5943
"Aligos Therapeutics, Inc.",California(Usa),Headquarters,4359000,www.aligos.com,(800) 466-6059
"Thar Pharmaceuticals, Inc.",Pennsylvania(Usa),Headquarters,4343896,www.grunenthal.de,(412) 968-0200
"Lineage Cell Therapeutics, Inc.",California(Usa),Headquarters,4341000,www.biotimeinc.com,(510) 521-3390
"Addison Biological Laboratory, Inc.",Missouri(Usa),Headquarters,4338423,www.addisonlabs.com,(660) 248-2215
"Jaguar Health, Inc.",California(Usa),Headquarters,4335000,www.jaguar.health,(415) 371-8300
"Oncternal Therapeutics, Inc.",California(Usa),Headquarters,4315000,www.oncternal.com,(858) 434-1113
Hygieia Biological Laboratories,California(Usa),Headquarters,4277363,www.hygieialabs.com,(530) 661-1442
Proteintech Group Inc,Illinois(Usa),Headquarters,4222107,www.ptglab.com,(312) 455-8498
"Aenova Doral Manufacturing, Inc.",Florida(Usa),Headquarters,4197829,www.healthcareinvest.de,(305) 463-2270
"Clinical Supplies Management, Llc",Pennsylvania(Usa),Headquarters,4146324,www.clinigencsm.com,(215) 596-4356
Juvenescence Us Corp.,New Jersey(Usa),Headquarters,4142129,www.juvlabs.com,(267) 994-4535
Zomedica Pharmaceuticals Inc.,Michigan(Usa),Headquarters,4133123,www.zomedica.com,(734) 369-2555
"Hemagen Diagnostics, Inc.",Maryland(Usa),Headquarters,4042094,www.hemagen.com,(443) 367-5500
"Medicinova, Inc.",California(Usa),Headquarters,4037500,www.medicinova.com,(858) 373-1500
Aravas Inc.,Texas(Usa),Headquarters,4026604,www.savarapharma.com,(512) 614-1848
"Genelabs Technologies, Inc.",California(Usa),Headquarters,4005582,www.genelabs.com,(415) 297-2901
Vtv Therapeutics Inc.,North Carolina(Usa),Headquarters,4005000,www.vtvtherapeutics.com,(336) 841-0300
"Medical Equipment Solutions, Inc.",Missouri(Usa),Headquarters,4000000,www.purairproducts.com,(816) 241-3334
Toku-E Company,Washington(Usa),Headquarters,3950224,www.toku-e.com,(360) 734-1789
"Cyclerion Therapeutics, Inc.",Massachusetts(Usa),Headquarters,3942000,www.cyclerion.com,(857) 327-8778
"Zelzah Pharmacy, Inc.",California(Usa),Headquarters,3907609,www.zelzahrx.com,(818) 609-0692
"Bentley Pharmaceuticals, Inc.",New Hampshire(Usa),Headquarters,3904652,www.tevapharm.com,(603) 658-6100
"Aerami Therapeutics, Inc.",North Carolina(Usa),Headquarters,3829834,www.aerami.com,(650) 773-5926
Expression Therapeutics Llc,Georgia(Usa),Headquarters,3772544,www.expressiontherapeutics.com,(678) 278-1140
"Victus, Llc",Florida(Usa),Headquarters,3766074,www.victus.com,(305) 663-2129
"Cancer Prevention Pharmaceuticals, Inc.",Arizona(Usa),Headquarters,3714603,www.canprevent.com,(520) 908-7774
"Bluebird Bio, Inc.",Massachusetts(Usa),Headquarters,3662000,www.bluebirdbio.com,(339) 499-9300
"Beutlich Pharmaceuticals, Llc",Florida(Usa),Headquarters,3646867,www.beutlich.com,(386) 263-8860
"Quotient Biodiagnostics, Inc.",Pennsylvania(Usa),Headquarters,3639174,www.quotientbd.com,(215) 497-8820
"Winston Pharmaceuticals, Inc.",Illinois(Usa),Headquarters,3630438,www.winstonlabs.com,(847) 362-8200
Pfizer Enterprises Llc,New York(Usa),Headquarters,3627997,www.pfizer.com,(212) 733-2323
"D C I Plasma Center, Inc.",New York(Usa),Headquarters,3613049,,(914) 241-1646
Life Enhancement Products Inc,Nevada(Usa),Headquarters,3604385,www.life-enhancement.com,(775) 783-1600
Tikun Olam Adelanto Llc,California(Usa),Headquarters,3600069,www.tikunolam.com,(833) 468-4586
Nano Pharmaceutical Laboratories Llc,Colorado(Usa),Headquarters,3600000,,(303) 771-0400
"Abuse Deterrent Pharma, Llc",Kentucky(Usa),Headquarters,3570000,,(847) 705-7709
"Acura Pharmaceuticals, Inc.",Illinois(Usa),Headquarters,3570000,www.acurapharm.com,(847) 705-7709
"Biobat, Inc.",New York(Usa),Headquarters,3543927,www.biobat.nyc,(718) 270-1011
Emergent International Inc.,Maryland(Usa),Headquarters,3541426,www.emergentbiosolutions.com,(240) 631-3200
"Hemostat Laboratories, Inc.",California(Usa),Headquarters,3535106,www.hemostat.com,(707) 678-9594
"Ensysce Biosciences, Inc.",California(Usa),Headquarters,3531199,,(848) 263-4196
Penn Herb Co Ltd,Pennsylvania(Usa),Headquarters,3500000,www.pennherb.com,(215) 632-6100
Container Testing Solutions Llc,New York(Usa),Headquarters,3448615,www.containertestingsolutions.com,(716) 487-3300
"Ab Science Usa, Llc",New Jersey(Usa),Headquarters,3426490,www.ab-science.com,(973) 218-2437
"Amarantus Bioscience Holdings, Inc.",New York(Usa),Headquarters,3350014,,(917) 686-5317
"Epibiome, Inc.",California(Usa),Headquarters,3348485,www.epibiome.com,(650) 825-1600
"Usantibiotics, Llc",Georgia(Usa),Headquarters,3296162,,(770) 643-5500
Vpi Holdings Corp.,Illinois(Usa),Headquarters,3291868,www.akorn.com,(770) 499-8100
Am2Pat Inc,Illinois(Usa),Headquarters,3290152,,(847) 726-9443
Formation Biologics Corp.,Texas(Usa),Headquarters,3258641,www.forbius.com,(713) 357-1062
I Fcb Holdings Inc,New Jersey(Usa),Headquarters,3176931,,(201) 934-2000
"Rhythm Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,3154000,www.rhythmtx.com,(857) 264-4280
Mountain Sleep Diagnostics Incorporated,Colorado(Usa),Headquarters,3138271,mountainsleep.wordpress.com,(303) 396-2992
Rhema Health Products Inc.,Utah(Usa),Headquarters,3117239,www.rhemamade.com,(800) 607-4362
"Inhibikase Therapeutics, Inc.",Georgia(Usa),Headquarters,3100605,www.inhibikase.com,(678) 392-3419
Dynamic Technical Formulations Llc,Georgia(Usa),Headquarters,3100000,www.dtformulations.com,(404) 542-8509
"Veritas Farms, Inc.",Florida(Usa),Headquarters,3081792,www.theveritasfarms.com,(561) 288-6603
"Healthy 'N Fit International, Inc.",New York(Usa),Headquarters,3061075,www.behealthynfit.com,(800) 338-5200
"Relay Therapeutics, Inc.",Massachusetts(Usa),Headquarters,3029000,www.relaytx.com,(617) 670-8837
Abeona Therapeutics Inc.,New York(Usa),Headquarters,3000000,www.abeonatherapeutics.com,(646) 813-4701
Antares Health Products Inc.,Tennessee(Usa),Headquarters,2993534,www.tpgs.com,(877) 870-0159
"Novan, Inc.",North Carolina(Usa),Headquarters,2958000,www.novan.com,(919) 485-8080
Bio Balance 4 Women Llc,Missouri(Usa),Headquarters,2943074,www.biobalancehealth.com,(314) 993-0963
"Rational Vaccines, Inc.",Massachusetts(Usa),Headquarters,2908925,www.rationalvaccines.com,(781) 305-3715
Pacifichealth Laboratories. Inc.,New Jersey(Usa),Headquarters,2895426,www.pacifichealthlabs.com,(732) 739-2900
Amerigen Pharmaceuticals Ltd,New Jersey(Usa),Headquarters,2880223,,(732) 993-9826
"Curemark, Llc",New York(Usa),Headquarters,2876353,www.curemark.com,(914) 925-3450
Avalyn Pharma Inc.,Washington(Usa),Headquarters,2872574,www.avalynpharma.com,(206) 707-0340
"American Health Formulations, Inc.",New York(Usa),Headquarters,2845743,www.ahfvitamins.com,(631) 670-3646
"Adaptive Phage Therapeutics, Inc.",Maryland(Usa),Headquarters,2837297,www.aphage.com,(240) 899-2532
"Aquatic Life Sciences, Inc.",Washington(Usa),Headquarters,2828336,www.syndel.com,(800) 283-5292
"Acelrx Pharmaceuticals, Inc.",California(Usa),Headquarters,2818000,www.acelrx.com,(650) 216-3500
Modavar Pharmaceuticals Llc,District Of Columbia(Usa),Headquarters,2813706,www.modavar.com,(202) 355-9785
Targanta Therapeutics Corporation,New Jersey(Usa),Headquarters,2807809,www.novartis.com,(973) 290-6000
"Kriya Therapeutics, Inc.",California(Usa),Headquarters,2760665,,(833) 574-9289
"Cone Bioproducts Of Seguin, Llc",Texas(Usa),Headquarters,2749824,www.conebio.com,(830) 379-0197
"Avalon Packaging, Inc.",Utah(Usa),Headquarters,2740045,www.capsulecontractmanufacturing.com,(801) 756-5675
3-D Matrix Inc.,Massachusetts(Usa),Headquarters,2721417,www.3dmatrix.com,(781) 373-9020
"Rani Therapeutics Holdings, Inc.",California(Usa),Headquarters,2717000,,(408) 457-3700
Zenpep Llc,New Jersey(Usa),Headquarters,2647089,www.zenpep.com,(862) 261-7000
"Physicians Rx Pharmacy, Llc",Maryland(Usa),Headquarters,2634026,www.340bpharm.com,(301) 477-3367
Lee Yuen Fung Trading Co Inc,New York(Usa),Headquarters,2631777,,(212) 594-9595
"Kavi Skin Solutions, Inc.",California(Usa),Headquarters,2623358,www.kaviskin.com,(415) 839-5156
"Performanx Specialty Chemicals, Llc",Ohio(Usa),Headquarters,2621327,www.performanx.com,(614) 300-7001
Brooklyn Immunotherapeutics Llc,New York(Usa),Headquarters,2615471,www.brooklynitx.com,(212) 582-1199
Cambridge Technologies Llc,Minnesota(Usa),Headquarters,2591526,www.cambridgetechnologies.com,(844) 365-1628
"Tobira Therapeutics, Inc.",California(Usa),Headquarters,2589913,www.regadobio.com,(650) 741-6625
Biospacific Inc,California(Usa),Headquarters,2573338,biospacific.cybersense.com,(510) 652-6155
"Allay Pharmaceutical, Llc",Florida(Usa),Headquarters,2557974,www.allay.us,(954) 336-1136
"Metamark Genetics, Inc.",Maryland(Usa),Headquarters,2550305,www.metamarkgenetics.com,(617) 583-1400
Sprout2 Inc.,North Carolina(Usa),Headquarters,2534623,,(844) 746-5745
"Selkirk Pharma, Inc.",Washington(Usa),Headquarters,2532599,www.selkirkpharma.com,(509) 220-4205
Pharmatech Llc,Florida(Usa),Headquarters,2509908,www.pharmatech-llc.com,(954) 581-7881
"Noramco, Inc.",Delaware(Usa),Headquarters,2508590,www.noramcousa.com,(302) 652-3840
"Ptc Therapeutics Mp, Inc.",Massachusetts(Usa),Headquarters,2506885,www.ptcbio.com,(617) 225-7700
"Plant Response, Inc.",North Carolina(Usa),Headquarters,2500492,www.plantresponse.com,(919) 381-4514
Semafore Pharmaceuticals Inc,Indiana(Usa),Headquarters,2497088,www.semaforepharma.com,
"Golden West Biologicals, Inc.",California(Usa),Headquarters,2494262,www.goldenwestbiologicals.com,(951) 699-0957
"Everist Genomics, Inc.",South Dakota(Usa),Headquarters,2480778,www.everisthealth.com,(734) 929-9475
